"고객번호","이용금액14_1","이용금액14_2","이용금액14_3","이용금액14_4","이용금액15_1","이용금액15_2","이용금액15_3","이용금액15_4","고객구분"
"16950",804640,539131,655408,699358,885516,685869,947788,767197,"1"
"16951",858445,709966,950251,765967,761200,882366,1079466,913479,"0"
"16953",2735425,2103958,2067249,1474575,2417005,1633501,2280736,1574721,"1"
"16954",1376536,1501499,1594041,902386,1848878,2614958,1118811,936326,"0"
"16955",2693745,3991665,5272734,5004012,4371721,3572006,2098520,2830988,"0"
"16956",2017834,1298202,2041293,2180246,2366614,3782239,2202521,94950,"0"
"16957",439756,61041,87967,1511061,124771,14636,58163,7690,"1"
"16958",1690502,2583459,732030,1660953,2371564,1555600,286476,387099,"1"
"16959",1830777,1723009,1746321,646337,769911,1331219,2406950,850205,"1"
"16960",1240908,2324080,3094673,1409216,2670660,1180446,1891697,883779,"1"
"16961",1293587,980341,1454862,1480351,993974,1129975,1202040,876032,"1"
"16962",2757471,4413707,2599522,2409858,3276740,4154836,2560620,5714739,"0"
"16963",2686729,1802926,2052876,2079412,2041878,2120651,2822607,2173504,"1"
"16964",2183509,4030488,3488519,1830013,1118668,1436707,1784998,2721814,"1"
"16965",1052080,858972,1486067,871808,1383685,1188627,1048686,1190954,"0"
"16966",1261981,885976,1222547,625167,1009500,1292148,1088004,2269406,"0"
"16967",1331583,1033807,1192144,942417,1399435,2082105,1030696,2814462,"0"
"16968",440463,851978,1018348,1267310,1595336,1844689,2933133,1729049,"0"
"16969",1246718,835479,938099,730026,1633517,1027050,1755475,1094880,"1"
"16970",483443,324937,764645,646612,447504,556272,458502,840132,"0"
"16971",199686,269040,649780,456186,613420,594621,622219,619958,"0"
"16972",739809,1186843,871927,725718,874768,1433242,1085830,1365179,"0"
"16973",940281,849668,868967,2370101,4947360,4522298,8359404,3973582,"0"
"16974",949933,1193130,1314892,823148,2237892,1594983,2459781,2363348,"0"
"16975",2645552,3729378,2762521,2832994,3338286,3008925,3839032,3771319,"0"
"16976",776297,1119348,585887,704123,599586,1488025,1167510,1277087,"0"
"16977",3832447,4699840,6090421,694402,2355141,3316994,3036203,4256897,"1"
"16978",995374,1488139,1491355,943155,1292557,1466208,2992692,1546446,"0"
"16979",1708185,1261350,2117982,1759124,557345,623815,997466,741020,"1"
"16980",851453,627156,585066,1431102,784317,504078,762962,561134,"1"
"16981",1187527,857044,1118241,1282961,891252,1292345,885382,721644,"0"
"16982",7443123,7908783,7169978,6692338,7948474,8623880,4905913,1206211,"0"
"16983",1939239,1600550,1449631,1717490,2533115,2766288,3259161,3402608,"0"
"16984",5780518,7351044,3936201,6168772,10242689,10137240,11271333,6297764,"0"
"16985",969267,1706930,1154931,830188,1102225,923178,278711,188008,"1"
"16986",1641054,1460356,2038222,1268886,2014837,1702616,2596137,1899506,"0"
"16987",2818719,4672810,2475936,1670864,1252312,1474809,1857290,6893329,"1"
"16988",895298,2751487,2866314,3933032,1648002,2698950,2938589,3037044,"0"
"16989",8872099,5981012,7580591,8316878,10191267,7868263,8039701,6360733,"1"
"16990",12647737,9443629,5269004,6256867,9540755,5020169,5942310,4706672,"1"
"16991",2230204,13013645,3843630,2916161,7796537,8078658,7139068,12967082,"0"
"16993",14246,68317,220771,748398,4010032,11023655,5584359,11216207,"0"
"16994",6589239,3671797,2463503,5768584,1629712,732330,2359463,7455116,"1"
"16995",241790,380101,503058,851337,692410,1058722,952592,827642,"0"
"16996",1852893,10111222,9313145,9423654,6443205,2739596,2581625,5672721,"0"
"16997",2019153,1842378,1922343,1316411,666640,1315674,385952,925673,"1"
"16998",1902105,1639265,1721370,1368613,1929980,1250824,1636813,1147676,"1"
"16999",1557162,1774236,1474464,2246057,2561061,2374651,2871243,1705961,"0"
"17001",1847635,1994674,2035494,1615106,1921452,2561771,2407393,1227067,"0"
"17002",948413,859428,1056898,1150616,1089533,1740225,1292809,788746,"0"
"17003",4287166,5527061,4861711,4685495,7614033,6137384,5816835,4093197,"0"
"17004",1324083,1519154,1758961,1292275,1542594,1901102,2118016,1549176,"0"
"17005",2910189,2954218,2876313,1955890,3258683,6103250,2407099,2342125,"0"
"17006",1516575,1657694,2141530,1292178,1467953,1380229,1072900,1292397,"1"
"17007",5511197,33766458,7275189,5629914,3903700,2860362,2848841,4292075,"1"
"17008",979680,915231,1190936,507819,980222,908889,1269132,804470,"1"
"17009",2397834,2238051,3462927,2881927,6567718,4328480,1908568,1294557,"0"
"17010",3654278,8998047,6133026,6703062,7375889,10933091,9801249,11247681,"0"
"17011",675425,768881,790523,670429,819558,863184,515209,318271,"0"
"17012",597768,587536,1048489,1126286,859322,1308892,963692,694322,"0"
"17013",1639419,1502401,1726989,1305903,2396427,2312811,2738408,2024023,"0"
"17014",998481,1029802,441311,411860,569651,843007,611375,571101,"1"
"17015",1564229,2291184,1851557,1181101,1552398,1910228,2724803,1235767,"0"
"17016",1221596,3035219,2826403,2558594,4476857,2586473,3159693,7779618,"0"
"17017",698841,762637,576651,517240,721809,345361,357796,457254,"1"
"17018",3398604,5178769,6544375,4983656,4755121,5571815,5085132,5090086,"0"
"17019",2468365,2434844,2900264,2584900,3031838,2612934,3217276,1555581,"0"
"17020",723518,1132553,1532284,1160311,1611319,1526322,1866319,1389785,"0"
"17021",2059185,1825686,2232605,2185072,1986383,2641283,2329212,2407949,"0"
"17022",849903,599172,643485,481370,616845,764474,888940,683044,"1"
"17023",1607172,518912,3208466,2072288,1529892,3752318,5496738,2046716,"0"
"17024",1752140,1823301,30225362,10426121,3428519,2986534,4499685,6894493,"0"
"17025",4165513,3896422,3637838,3539979,3209346,4754006,3603741,3336440,"0"
"17026",5321177,9468702,8486595,6296507,6508860,5150329,3520043,13360155,"1"
"17027",1355188,3208592,2999412,1980816,2718112,2562950,3350249,1096472,"0"
"17028",1491315,1477892,2409685,1401311,1391731,2655110,2479674,1906559,"0"
"17029",998206,2467133,1338373,960408,1415728,2608872,3470669,3476354,"0"
"17030",1375494,1199086,1463068,990664,1746880,1641455,1795035,1241353,"0"
"17031",982922,1192827,1037126,1031297,1713017,1417326,1603825,1748065,"0"
"17032",1117433,1541565,2010075,1591072,1739169,2782005,1975091,2375084,"0"
"17033",1649337,1942786,1710890,2077741,1914500,2151282,1878617,1481840,"0"
"17034",541425,1073302,990817,1130086,1402934,1322632,2351016,1176104,"0"
"17035",829997,1477677,4348508,2776257,2508809,6190481,2615976,1638522,"0"
"17036",7164976,4721454,9174544,5929607,7351878,7022917,8757714,5868476,"1"
"17037",5873025,9806508,8256719,7161477,4643389,8009815,11316455,7796481,"0"
"17038",6045419,7693824,4761825,7403152,4197265,1863469,13216318,2554798,"1"
"17039",2085908,2335461,2019751,2326828,2044460,2376723,1942498,1238422,"0"
"17040",36670,123173,77108,401818,1662352,1373471,1077247,900385,"0"
"17041",1960845,2483549,2079424,1758930,1977148,2112571,2033462,1905163,"0"
"17042",898643,841855,939508,1259946,809424,1028387,1414172,1159454,"0"
"17043",5447048,5275039,23401386,4414510,7470307,26148922,13022384,5589611,"0"
"17044",1490880,1086893,937720,1219435,1182447,1041837,1327208,839928,"1"
"17045",1223465,1192251,2029902,1196672,1970625,1404203,1868505,1261722,"0"
"17046",4714924,3255039,4577827,7980423,7837713,5299987,4601708,4098083,"0"
"17047",1148379,653312,983711,1016612,743343,835891,981472,611573,"1"
"17048",367937,448357,663736,646772,587366,756073,834696,1158763,"0"
"17049",1469802,1584356,1871195,1975251,2285024,1737899,2087632,1382468,"0"
"17050",1901697,2210711,2324494,3101182,3724046,2518396,3110929,3945553,"0"
"17051",536016,575067,836970,742664,747085,644125,748455,392307,"0"
"17052",855945,859017,1494769,1417450,1448761,2247209,1658787,1665928,"0"
"18826",721594,364547,651447,1028580,780212,963498,417707,571986,"0"
"18827",1214987,1616590,1560642,302829,208683,187597,42036,106353,"1"
"18828",177283,1103286,2150968,1056906,1847687,1824677,2942393,1635304,"0"
"18829",1436538,1173901,1251210,633075,742377,722470,1024439,717246,"1"
"18830",1304382,843054,697318,832218,777713,979779,1494716,909682,"1"
"18831",739124,721782,849444,669569,618914,823497,641890,621420,"0"
"18832",3986668,3071973,1959759,1488373,1176827,1721294,3236050,2923704,"1"
"18833",2362732,2511397,2565747,1627702,2163310,1504225,1251665,1430206,"1"
"18834",5985069,14977879,13737428,1510685,5029162,9604933,11800582,8249103,"0"
"18835",2151072,1564857,1747897,483371,1295727,780871,1425631,357489,"1"
"18836",1080681,716583,765756,612915,1872468,1048430,1112084,2869868,"1"
"18837",1221720,968809,858015,708509,1221990,844960,1319479,1091788,"1"
"18838",1163665,841918,987717,697847,860630,821936,1081696,895701,"1"
"18839",305659,192913,291361,45810,71450,9239,3057,4083,"1"
"18840",3844903,4657185,2194461,3167413,453779,2437347,8299959,3113636,"1"
"18841",1024387,1333890,2793150,3418639,1302023,1289889,1543962,1949638,"0"
"18842",643374,924373,1055911,778915,899694,1896884,2164956,685324,"0"
"18843",986861,1167847,1328019,1361170,1097792,1248986,1205239,832908,"0"
"18844",605399,603060,520692,354843,516339,780226,959110,1691332,"0"
"18845",439890,713691,700990,647628,966740,745448,389072,210941,"0"
"18846",1817909,2043164,2088072,1555263,2283100,2475815,2627418,2899202,"0"
"18847",2335651,1189501,1520907,2026362,2986321,1638651,995095,888374,"1"
"18848",1575275,1580132,1493387,1231575,1322162,1285864,1614314,1205578,"1"
"18849",1098581,1377350,2610586,1813783,1500400,2142769,2510725,1104640,"0"
"18850",636318,544297,551363,528984,555931,579585,697694,416583,"1"
"18851",929607,1032863,847312,759479,1056834,1092774,844044,698152,"0"
"18852",4381100,3125448,3371298,3785373,2628575,3084481,856674,329517,"1"
"18853",5141009,4041043,5140217,4649535,4600874,4431124,5555758,3542841,"1"
"18854",3407633,3427829,3493656,6313640,4524814,1801896,2300517,4950499,"1"
"18855",2691185,1637752,2307378,1537439,2281871,2161752,3056810,1604499,"1"
"18856",879388,1281799,1363576,884595,982877,1169052,1670349,893583,"0"
"18857",1454751,1908895,1914594,1824787,2416019,1839320,1494164,2318791,"0"
"18858",2556570,2393392,5805265,3259834,3830315,4667143,2736520,2612004,"0"
"18859",1315451,1129896,1630275,2279182,2608559,3136617,3556186,2765608,"0"
"18860",1073152,1323847,1393250,555314,1263954,1871411,1820064,1868136,"0"
"18861",2509864,2321288,2468718,1313515,2874694,1331682,1660450,1801098,"1"
"18862",1473775,1392153,1372429,1265909,1170239,1634123,1241542,981335,"0"
"18863",1340901,1495692,1369968,1919946,2381094,1425411,1834405,2042393,"0"
"18864",1015450,1211599,1453079,780482,1229690,1569449,1224410,1071153,"0"
"18865",469551,1041739,1828334,1378270,1128619,1290795,2507235,1195754,"0"
"18866",923030,546422,617631,1002839,2035578,2760538,2241730,2366838,"0"
"18867",858771,1181754,1207230,823452,937322,730820,879516,608698,"1"
"18868",1706498,1538269,2151099,1351803,1670990,2198758,2315905,1681066,"0"
"18869",1133325,1287825,1595125,1078015,1377496,1497576,1261107,795523,"0"
"18870",1300364,1500316,1271495,1223097,1562379,1473587,1327027,656943,"0"
"18871",1216015,1403296,1291673,1321277,1529649,1636387,1372678,1015589,"0"
"18872",454034,898011,924011,860417,1412164,1318141,1795278,744935,"0"
"18873",824279,795142,970347,1395512,627095,989734,735744,838271,"0"
"18874",2088248,1940725,2138342,1948909,1526001,1371318,1946385,1256368,"1"
"18875",919084,1267617,984099,737506,995503,1006336,1157547,984774,"0"
"18876",116595,990456,1910714,1515707,1551211,1346981,1190975,425684,"0"
"18877",8467330,5904086,4157855,2753897,18935814,7519963,7877974,842266,"1"
"18878",794047,1026572,1024749,1909021,1061482,1136704,1523316,762947,"0"
"18879",3694030,4547743,5175343,4231487,10130961,7024279,4845005,7013660,"0"
"18880",425924,598555,601874,446279,634376,919309,1112213,676247,"0"
"18881",2676271,1101700,1674276,975436,1796316,2379012,2488981,1187501,"1"
"18882",870127,861068,1465177,840207,1344511,1379892,1130904,959176,"0"
"18883",1733528,1755901,1674063,1134552,1602971,1249777,914655,606229,"1"
"18884",637842,539993,426833,1088534,687914,782112,1759054,1100958,"0"
"18885",821808,891859,1030427,967554,880889,1255863,1032908,1392258,"0"
"18886",1097752,1204632,1704279,1477141,1221002,1412161,1451838,740783,"0"
"18887",1318665,1066412,911151,1321700,1395419,541506,969953,413874,"1"
"18888",531003,865004,1590540,1670936,1704442,1965763,2209381,900491,"0"
"18889",1535446,2166622,2161114,1921464,2038445,1907433,1899458,2691990,"0"
"18890",1231144,1922737,2273777,2283573,1412566,2677794,1737443,1562695,"0"
"18891",488134,630140,932482,441153,625176,710325,538530,460173,"0"
"18892",988717,1057647,1430571,983946,1049587,1043586,1182316,1510679,"0"
"18893",875427,910530,1293575,1036073,1991371,1517143,2487492,1405554,"0"
"18895",370394,891105,578161,1034111,772802,35159,83481,392861,"1"
"18896",4497415,4600732,6022718,8667140,13449365,9042961,5502598,12622310,"0"
"18897",5521602,10191023,6119226,4066536,3297799,3701929,3481764,3637910,"1"
"18898",312810,1269481,1559724,1148207,1254737,1516002,2167090,756186,"0"
"18899",562373,942283,1383677,836685,1449144,1637091,1928095,872467,"0"
"18900",3613757,4232032,6099232,9275314,10442068,8941635,5265948,6388216,"0"
"18902",835676,1004265,1493288,1424473,1283107,2628888,2958046,2008590,"0"
"18903",435343,877222,695757,626338,786731,1145749,1393509,915908,"0"
"18904",526550,608483,627997,966073,791559,653366,747186,810204,"0"
"18905",1018390,1075508,1472080,1553763,3727470,3147600,4701472,5996883,"0"
"18906",890976,877652,1183934,808635,924145,901500,1480212,959027,"0"
"18907",2777771,2196364,5654049,7360415,6276137,4913142,3686540,6912474,"0"
"18908",1474889,2315299,2622681,6526780,5149992,8519284,4262023,5372371,"0"
"18909",2266536,3025337,6875594,9250484,13115533,6202276,6303326,10640640,"0"
"18910",3272973,3974108,2857960,2333146,2575354,1687434,503505,2395754,"1"
"18912",1163248,1943478,1594856,4170972,1628702,1062319,1830033,1086083,"1"
"18915",304536,11626839,11408560,14246100,1892034,2783064,13949076,13120562,"0"
"18916",2352476,2291899,2032332,6285380,5411452,4791782,12083833,4648506,"0"
"18917",547370,726568,860072,499332,425726,949444,327559,816400,"0"
"18919",414757,487957,395895,272749,504032,407767,578048,460625,"1"
"18921",1403780,1751922,1309654,1357507,2647073,1880051,2467595,1296612,"0"
"18922",915775,538237,690195,894874,648953,1255126,1257651,805351,"0"
"18923",1719119,3319449,4473301,1943744,1569982,1460503,2636864,724185,"1"
"18924",1019891,1678956,955721,1681454,2439453,1297015,1854126,1941097,"0"
"18925",842537,969283,1078092,1190016,1323352,698684,1077503,1018078,"1"
"18926",608222,617395,817293,716750,967366,1158489,660522,1132043,"0"
"18927",4690928,3915673,4475411,2259714,3274433,3800232,4971079,3488251,"1"
"18928",1127323,1126913,1136528,1560239,1412144,1555714,1638206,1087597,"0"
"18929",1350260,824074,1454880,581847,700243,727130,1988354,525712,"1"
"18930",1569552,1145137,833575,773404,1296320,2379487,585803,1364620,"0"
"18931",1796857,2409213,2868729,1135121,2145300,1825777,3309758,2629940,"0"
"18932",2324279,3036274,14510416,11896403,2476219,2746823,4722477,17649031,"0"
"18933",1203418,718253,760854,1404817,1589428,1267190,1824526,1683660,"0"
"18934",190452,262404,364411,282395,216694,418775,226779,219495,"0"
"18935",491280,344161,720112,861944,773690,673566,2192796,679587,"0"
"18936",1761204,2122868,1143200,1857242,1501415,1835524,1377000,1281557,"0"
"18937",559189,568908,646707,688667,577917,670619,546834,398699,"0"
"18938",1175109,1070495,1645260,936490,1402718,1170831,1093219,557936,"1"
"18940",1074241,1318169,1470058,1539756,1040822,1304185,2155898,1370306,"0"
"18941",4138623,6578652,4893262,7339650,5200978,4532982,3674382,4273240,"0"
"18942",4082397,7211222,6067900,2605122,3426565,3176953,3885790,3547386,"1"
"18944",719934,1817481,1712871,861855,2152801,1989058,3570264,2271639,"0"
"18946",679901,297416,524065,641144,883150,1264761,1489821,771628,"0"
"18947",4716644,6733722,3167183,4927085,9299180,10608629,8292472,6768563,"0"
"18948",2706946,3779540,3446671,3492531,1602989,2002310,3417696,1985195,"1"
"18950",14369055,15436067,8011391,9343231,11998320,5284309,66721756,29136893,"1"
"15051",1511257,1482694,1491937,1260231,1609190,1116201,1024976,1094207,"1"
"15052",15323827,4937484,35192576,37086004,17335388,12487436,14671470,18369884,"1"
"15053",3229553,3035096,3294107,4484325,3436329,3248146,3516661,1830437,"0"
"15054",228230,1095155,609375,684443,315235,137511,487083,712097,"1"
"15056",12081087,16554123,9183045,4382800,11278338,7367677,16579585,75396229,"1"
"15057",1060118,828622,684368,461678,492170,828724,656323,700265,"1"
"15058",1578244,2096407,1926889,975683,2044371,2305192,2730642,1741436,"0"
"15059",6255676,8368189,10532396,5223282,13987943,5602007,7532731,6923683,"1"
"15060",617180,770203,931152,766361,772897,1059802,1009949,637900,"0"
"15061",970611,1041455,1023373,1453302,2142275,2609437,1696405,1364082,"0"
"15062",965530,1069050,1142463,645122,1264645,763333,791262,449540,"1"
"15063",14902179,12017331,2644441,3638962,14763359,6225157,6109703,17078533,"1"
"15064",9784349,10712702,7072754,10680045,4143927,3190127,5087153,7759864,"1"
"15065",1046231,1570521,824471,592418,1100614,536526,936752,604499,"1"
"15066",1816762,2520760,3648015,1751717,2194460,1830009,2287040,1527325,"0"
"15067",1734288,1563172,1470100,1021408,2198647,1925206,1264278,1785434,"0"
"15068",1110851,779985,2300504,1731788,2195990,1764276,2206748,1640266,"0"
"15069",1474771,1058996,1972442,1193253,2294075,2510791,1842824,1113491,"0"
"15070",2161053,1603151,1528503,1955128,2513815,3215096,1916691,1268664,"0"
"15071",652326,1124852,1403624,1574813,1168769,2338002,1304956,1741316,"0"
"15072",1414047,1272242,1462380,1191346,1408496,1308210,2502990,1312890,"1"
